what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088298453
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1423088298591
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088299895
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088300464
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --stop, --sidp=0x1109058, --id=0x0, --timestamp=1423087784] return code: 16",1423088301313
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 16",1423088302883
error,log,,,"Downloading ELF Process failed",1423088302886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088302889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088383858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088385124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088385256
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088390695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088394097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088395047
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1423088395180
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088395510
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088396494
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088397079
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --stop, --sidp=0x1109058, --id=0x0, --timestamp=1423087784] return code: 16",1423088397916
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 16",1423088399492
error,log,,,"Downloading ELF Process failed",1423088399495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088399499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088400633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088401326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088474137
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088483147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088487372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088488323
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1423088488457
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088489776
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088490378
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --stop, --sidp=0x1109058, --id=0x0, --timestamp=1423087784] return code: 16",1423088491219
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 16",1423088492795
error,log,,,"Downloading ELF Process failed",1423088492797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088492801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088493964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088496136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088516402
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088518155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088530342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088531371
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1423088531509
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088532825
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088533445
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --stop, --sidp=0x1109058, --id=0x0, --timestamp=1423087784] return code: 16",1423088534323
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 16",1423088536595
error,log,,,"Downloading ELF Process failed",1423088536599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088536602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088537830
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088538708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088544902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088545845
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1423088545978
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088547333
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088547882
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --stop, --sidp=0x1109058, --id=0x0, --timestamp=1423087784] return code: 16",1423088548767
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 16",1423088550347
error,log,,,"Downloading ELF Process failed",1423088550349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088550354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088551776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088552731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088553685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088554147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088555167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088556099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088558076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088563339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088651864
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088653176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088654645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088655377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088660268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088661212
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1423088661353
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088662662
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088663240
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --stop, --sidp=0x1109058, --id=0x0, --timestamp=1423087784] return code: 16",1423088664085
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 16",1423088665667
error,log,,,"Downloading ELF Process failed",1423088665671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088665674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088666915
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1423088668351
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1423088668359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088673037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088732006
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088732795
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1423088732798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088739244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088742647
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1423088751373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088751443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088766206
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088767516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088768265
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 4, 'other error'",1423088771844
error,log,,,"Downloading ELF Process failed",1423088771847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088771851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088773599
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088774422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088780059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088793005
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088794314
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088795058
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 4, 'other error'",1423088798636
error,log,,,"Downloading ELF Process failed",1423088798639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088798644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088801858
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088802598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088807824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088808763
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1423088808893
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088810194
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088810951
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 4, 'other error'",1423088814598
error,log,,,"Downloading ELF Process failed",1423088814602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088814605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088816632
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423088871113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088878863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088896681
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423088898016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088898736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088898774
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423088898775
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x1109058, --id=0x0, --timestamp=1423087784, /cygdrive/c/Users/rcorpuz/ECE492_Group4_Project/Ryans_stuff/group4_project/software/test/test.elf] return code: 4, 'other error'",1423088902390
error,log,,,"Downloading ELF Process failed",1423088902392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088902398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088911756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088913892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088914963
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423088915014
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1423088915148
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1423088915149
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1423088915149
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1423088915149
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1423088915149
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1423088915149
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1423088915149
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1423088915149
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1423088915149
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1423088915149
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1423088915149
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1423088915149
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1423088915150
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1423088915150
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1423088915150
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1423088915151
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1423088915151
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1423088915151
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1423088915151
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1423088915151
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1423088915152
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1423088915152
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1423088915152
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1423088915152
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1423088915152
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1423088915153
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1423088915153
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1423088915153
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1423088915153
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1423088915153
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1423088915153
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1423088915153
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1423088915153
stopped,bundle,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin",1423088915153
stopped,bundle,com.altera.sbtgui.gprof,12.1.1.243,"com.altera.sbtgui.gprof",1423088915154
stopped,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1423088915154
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1423088915154
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1423088915155
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1423088915156
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1423088915156
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1423088915156
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1423088915157
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1423088915157
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1423088915158
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1423088915158
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1423088915159
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1423088935292
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1423088935293
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1423088935294
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1423088935294
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1423088935294
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1423088935295
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1423088935295
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1423088935295
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1423088935295
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1423088935296
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1423088935296
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1423088935296
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1423088935297
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1423088935297
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1423088935297
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1423088935298
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1423088935298
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1423088935298
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1423088935298
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1423088935299
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1423088935299
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1423088935300
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1423088935300
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1423088935300
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1423088935301
